dataset,model,strategy,k_pct,fold,repeat_seed,corr_prune_threshold,n_features_total,n_features_post_prune,n_features_selected,selected_features
New Dataset,xgboost,rfe,1.0,1,256,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,xgboost,tree,0.05,1,256,,131,131,7,cat80|cat79|cat57|cont2|cat12|cat81|cat72
New Dataset,xgboost,tree,0.1,1,256,,131,131,13,cat80|cat79|cat57|cont2|cat12|cat81|cat72|cont7|cat71|cat101|cont14|cat94|cat75
New Dataset,ridge,mi,0.05,2,256,,131,131,7,cat80|cat101|cat79|cat12|cat72|cat100|cat10
New Dataset,ridge,mi,0.1,2,256,,131,131,13,cat80|cat101|cat79|cat12|cat72|cat100|cat10|cont14|cat81|cat1|cat87|cat2|cat9
New Dataset,ridge,mi,0.15,2,256,,131,131,20,cat80|cat101|cat79|cat12|cat72|cat100|cat10|cont14|cat81|cat1|cat87|cat2|cat9|id|cat16|cat5|cat7|cat89|cat114|cat103
New Dataset,xgboost,tree,0.15,1,256,,131,131,20,cat80|cat79|cat57|cont2|cat12|cat81|cat72|cont7|cat71|cat101|cont14|cat94|cat75|cat1|cat53|cat38|cont12|cat87|cat16|cont11
New Dataset,ridge,mi,0.25,2,256,,131,131,33,cat80|cat101|cat79|cat12|cat72|cat100|cat10|cont14|cat81|cat1|cat87|cat2|cat9|id|cat16|cat5|cat7|cat89|cat114|cat103|cat111|cat13|cat57|cat3|cat113|cat112|cat90|cat4|cat86|cat107|cat91|cat36|cat50
New Dataset,ridge,mi,0.5,2,256,,131,131,66,cat80|cat101|cat79|cat12|cat72|cat100|cat10|cont14|cat81|cat1|cat87|cat2|cat9|id|cat16|cat5|cat7|cat89|cat114|cat103|cat111|cat13|cat57|cat3|cat113|cat112|cat90|cat4|cat86|cat107|cat91|cat36|cat50|cat98|cont13|cat6|cat25|cat102|cont6|cat11|cat73|cont2|cat52|cont11|cat40|cat23|cat95|cat82|cat94|cat99|cat41|cont5|cat29|cat28|cat53|cat49|cat26|cat27|cat51|cont10|cat92|cat19|cat115|cat97|cat30|cat39
New Dataset,ridge,mi,1.0,2,256,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,xgboost,tree,0.25,1,256,,131,131,33,cat80|cat79|cat57|cont2|cat12|cat81|cat72|cont7|cat71|cat101|cont14|cat94|cat75|cat1|cat53|cat38|cont12|cat87|cat16|cont11|id|cont5|cat106|cont3|cat112|cat110|cat105|cont8|cat100|cont9|cont4|cat83|cont1
New Dataset,ridge,rfe,0.05,2,256,,131,131,7,cat80|cat57|cont9|cont1|cat79|cat12|cont7
New Dataset,ridge,rfe,0.1,2,256,,131,131,13,cat80|cat57|cont9|cont1|cat79|cat12|cont7|cat115|cont13|cat116|cat72|cat103|cat104
New Dataset,ridge,rfe,0.15,2,256,,131,131,20,cat80|cat57|cont9|cont1|cat79|cat12|cont7|cat115|cont13|cat116|cat72|cat103|cat104|cont3|cont12|cat53|cat98|cat105|cat106|cat81
New Dataset,ridge,rfe,0.25,2,256,,131,131,33,cat80|cat57|cont9|cont1|cat79|cat12|cont7|cat115|cont13|cat116|cat72|cat103|cat104|cont3|cont12|cat53|cat98|cat105|cat106|cat81|cat2|cat52|cat10|cat111|cat50|cat6|cat1|cat49|cat87|cat7|cat61|cont2|cat16
New Dataset,ridge,rfe,0.5,2,256,,131,131,66,cat80|cat57|cont9|cont1|cat79|cat12|cont7|cat115|cont13|cat116|cat72|cat103|cat104|cont3|cont12|cat53|cat98|cat105|cat106|cat81|cat2|cat52|cat10|cat111|cat50|cat6|cat1|cat49|cat87|cat7|cat61|cont2|cat16|cat19|cat3|cont11|cat107|cat56|cat51|cat40|cat71|cat82|cat4|cat28|cat90|cat43|cat11|cat101|cat78|cat114|cat44|cont14|cat112|cat8|cat76|cat23|cat85|cat14|cat38|cat59|cont8|cat66|cat65|cat67|cat46|cat37
New Dataset,xgboost,tree,0.5,1,256,,131,131,66,cat80|cat79|cat57|cont2|cat12|cat81|cat72|cont7|cat71|cat101|cont14|cat94|cat75|cat1|cat53|cat38|cont12|cat87|cat16|cont11|id|cont5|cat106|cont3|cat112|cat110|cat105|cont8|cat100|cont9|cont4|cat83|cont1|cat43|cat113|cat97|cat91|cat36|cont6|cat5|cat92|cat103|cat10|cat96|cat9|cat111|cat73|cat115|cat108|cat107|cat27|cont10|cat116|cat4|cat93|cat19|cat82|cat104|cat50|cat95|cat13|cat114|cat84|cat2|cat23|cont13
New Dataset,ridge,rfe,1.0,2,256,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,ridge,tree,0.05,2,256,,131,131,7,cat80|cat79|cat57|cat12|cont2|cont7|cat81
New Dataset,ridge,tree,0.1,2,256,,131,131,13,cat80|cat79|cat57|cat12|cont2|cont7|cat81|cont3|cat72|cat86|cat1|cat114|cont8
New Dataset,xgboost,tree,1.0,1,256,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,ridge,tree,0.15,2,256,,131,131,20,cat80|cat79|cat57|cat12|cont2|cont7|cat81|cont3|cat72|cat86|cat1|cat114|cont8|cont14|cat87|id|cat106|cat105|cat53|cat71
New Dataset,ridge,tree,0.25,2,256,,131,131,33,cat80|cat79|cat57|cat12|cont2|cont7|cat81|cont3|cat72|cat86|cat1|cat114|cont8|cont14|cat87|id|cat106|cat105|cat53|cat71|cont5|cat112|cat37|cat100|cont11|cat101|cat10|cont4|cont12|cat113|cat110|cat38|cat52
New Dataset,ridge,shap,0.05,2,256,,131,131,7,cat2|cat50|cont12|cat9|cat106|cat114|cat101
New Dataset,ridge,tree,0.5,2,256,,131,131,66,cat80|cat79|cat57|cat12|cont2|cont7|cat81|cont3|cat72|cat86|cat1|cat114|cont8|cont14|cat87|id|cat106|cat105|cat53|cat71|cont5|cat112|cat37|cat100|cont11|cat101|cat10|cont4|cont12|cat113|cat110|cat38|cat52|cat94|cat13|cont9|cat116|cat108|cat91|cont1|cat107|cont10|cat73|cat115|cat95|cat103|cat99|cat6|cat36|cont13|cont6|cat50|cat92|cat49|cat9|cat93|cat97|cat44|cat83|cat25|cat78|cat104|cat111|cat75|cat82|cat5
New Dataset,ridge,shap,0.1,2,256,,131,131,13,cat2|cat50|cont12|cat9|cat106|cat114|cat101|cat111|cat98|cont11|cont9|cat72|cont5
New Dataset,ridge,shap,0.15,2,256,,131,131,20,cat2|cat50|cont12|cat9|cat106|cat114|cat101|cat111|cat98|cont11|cont9|cat72|cont5|cat102|cat116|cat100|cat80|cont10|cat108|cont8
New Dataset,ridge,tree,1.0,2,256,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,ridge,shap,0.25,2,256,,131,131,33,cat2|cat50|cont12|cat9|cat106|cat114|cat101|cat111|cat98|cont11|cont9|cat72|cont5|cat102|cat116|cat100|cat80|cont10|cat108|cont8|cat8|cat4|cat112|cat115|cat10|cat75|cat53|cat66|cat104|cat113|cat52|cont7|cat25
New Dataset,ridge,shap,0.5,2,256,,131,131,66,cat2|cat50|cont12|cat9|cat106|cat114|cat101|cat111|cat98|cont11|cont9|cat72|cont5|cat102|cat116|cat100|cat80|cont10|cat108|cont8|cat8|cat4|cat112|cat115|cat10|cat75|cat53|cat66|cat104|cat113|cat52|cont7|cat25|cat88|cat13|cat23|cat103|cat49|cat12|cont3|cat79|cat38|cat11|cat36|cat109|cat93|id|cat26|cat27|cat87|cat107|cat14|cat86|cat81|cat6|cat54|cont1|cat3|cat1|cat5|cat37|cat92|cont4|cat45|cat90|cat110
New Dataset,ridge,shap,1.0,2,256,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,extratrees,mi,0.05,2,256,,131,131,7,cat80|cat101|cat79|cat12|cat72|cat100|cat10
New Dataset,extratrees,rfe,0.05,2,256,,131,131,7,cat80|cat57|cont9|cont1|cat79|cat12|cont7
New Dataset,extratrees,mi,0.1,2,256,,131,131,13,cat80|cat101|cat79|cat12|cat72|cat100|cat10|cont14|cat81|cat1|cat87|cat2|cat9
New Dataset,extratrees,rfe,0.1,2,256,,131,131,13,cat80|cat57|cont9|cont1|cat79|cat12|cont7|cat115|cont13|cat116|cat72|cat103|cat104
New Dataset,extratrees,mi,0.15,2,256,,131,131,20,cat80|cat101|cat79|cat12|cat72|cat100|cat10|cont14|cat81|cat1|cat87|cat2|cat9|id|cat16|cat5|cat7|cat89|cat114|cat103
New Dataset,extratrees,rfe,0.15,2,256,,131,131,20,cat80|cat57|cont9|cont1|cat79|cat12|cont7|cat115|cont13|cat116|cat72|cat103|cat104|cont3|cont12|cat53|cat98|cat105|cat106|cat81
New Dataset,extratrees,mi,0.25,2,256,,131,131,33,cat80|cat101|cat79|cat12|cat72|cat100|cat10|cont14|cat81|cat1|cat87|cat2|cat9|id|cat16|cat5|cat7|cat89|cat114|cat103|cat111|cat13|cat57|cat3|cat113|cat112|cat90|cat4|cat86|cat107|cat91|cat36|cat50
New Dataset,extratrees,rfe,0.25,2,256,,131,131,33,cat80|cat57|cont9|cont1|cat79|cat12|cont7|cat115|cont13|cat116|cat72|cat103|cat104|cont3|cont12|cat53|cat98|cat105|cat106|cat81|cat2|cat52|cat10|cat111|cat50|cat6|cat1|cat49|cat87|cat7|cat61|cont2|cat16
New Dataset,extratrees,mi,0.5,2,256,,131,131,66,cat80|cat101|cat79|cat12|cat72|cat100|cat10|cont14|cat81|cat1|cat87|cat2|cat9|id|cat16|cat5|cat7|cat89|cat114|cat103|cat111|cat13|cat57|cat3|cat113|cat112|cat90|cat4|cat86|cat107|cat91|cat36|cat50|cat98|cont13|cat6|cat25|cat102|cont6|cat11|cat73|cont2|cat52|cont11|cat40|cat23|cat95|cat82|cat94|cat99|cat41|cont5|cat29|cat28|cat53|cat49|cat26|cat27|cat51|cont10|cat92|cat19|cat115|cat97|cat30|cat39
New Dataset,extratrees,rfe,0.5,2,256,,131,131,66,cat80|cat57|cont9|cont1|cat79|cat12|cont7|cat115|cont13|cat116|cat72|cat103|cat104|cont3|cont12|cat53|cat98|cat105|cat106|cat81|cat2|cat52|cat10|cat111|cat50|cat6|cat1|cat49|cat87|cat7|cat61|cont2|cat16|cat19|cat3|cont11|cat107|cat56|cat51|cat40|cat71|cat82|cat4|cat28|cat90|cat43|cat11|cat101|cat78|cat114|cat44|cont14|cat112|cat8|cat76|cat23|cat85|cat14|cat38|cat59|cont8|cat66|cat65|cat67|cat46|cat37
New Dataset,extratrees,mi,1.0,2,256,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,extratrees,rfe,1.0,2,256,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,extratrees,tree,0.05,2,256,,131,131,7,cat80|cat79|cat57|cat12|cont2|cont7|cat81
New Dataset,extratrees,tree,0.1,2,256,,131,131,13,cat80|cat79|cat57|cat12|cont2|cont7|cat81|cont3|cat72|cat86|cat1|cat114|cont8
New Dataset,extratrees,shap,0.05,2,256,,131,131,7,cat72|cat80|cat1|cont5|cont7|cat5|cat79
New Dataset,extratrees,shap,0.1,2,256,,131,131,13,cat72|cat80|cat1|cont5|cont7|cat5|cat79|cat101|cat7|cat89|cat11|cat73|cat28
New Dataset,extratrees,tree,0.15,2,256,,131,131,20,cat80|cat79|cat57|cat12|cont2|cont7|cat81|cont3|cat72|cat86|cat1|cat114|cont8|cont14|cat87|id|cat106|cat105|cat53|cat71
New Dataset,extratrees,shap,0.15,2,256,,131,131,20,cat72|cat80|cat1|cont5|cont7|cat5|cat79|cat101|cat7|cat89|cat11|cat73|cat28|cat71|cat93|cat106|cat38|cat6|cat4|cat75
New Dataset,extratrees,tree,0.25,2,256,,131,131,33,cat80|cat79|cat57|cat12|cont2|cont7|cat81|cont3|cat72|cat86|cat1|cat114|cont8|cont14|cat87|id|cat106|cat105|cat53|cat71|cont5|cat112|cat37|cat100|cont11|cat101|cat10|cont4|cont12|cat113|cat110|cat38|cat52
New Dataset,extratrees,shap,0.25,2,256,,131,131,33,cat72|cat80|cat1|cont5|cont7|cat5|cat79|cat101|cat7|cat89|cat11|cat73|cat28|cat71|cat93|cat106|cat38|cat6|cat4|cat75|cat53|cat37|cat84|cat100|cat49|cat87|cat13|cat113|cat111|cat26|cat103|cat114|cat92
New Dataset,extratrees,tree,0.5,2,256,,131,131,66,cat80|cat79|cat57|cat12|cont2|cont7|cat81|cont3|cat72|cat86|cat1|cat114|cont8|cont14|cat87|id|cat106|cat105|cat53|cat71|cont5|cat112|cat37|cat100|cont11|cat101|cat10|cont4|cont12|cat113|cat110|cat38|cat52|cat94|cat13|cont9|cat116|cat108|cat91|cont1|cat107|cont10|cat73|cat115|cat95|cat103|cat99|cat6|cat36|cont13|cont6|cat50|cat92|cat49|cat9|cat93|cat97|cat44|cat83|cat25|cat78|cat104|cat111|cat75|cat82|cat5
New Dataset,extratrees,shap,0.5,2,256,,131,131,66,cat72|cat80|cat1|cont5|cont7|cat5|cat79|cat101|cat7|cat89|cat11|cat73|cat28|cat71|cat93|cat106|cat38|cat6|cat4|cat75|cat53|cat37|cat84|cat100|cat49|cat87|cat13|cat113|cat111|cat26|cat103|cat114|cat92|cat102|cat57|cont2|cat12|cat91|id|cont4|cont8|cat105|cat110|cat14|cat115|cont14|cat44|cat81|cat112|cont3|cont12|cat25|cont6|cont11|cat99|cat107|cont10|cat97|cat82|cat86|cat54|cat109|cat108|cat31|cat95|cat116
New Dataset,extratrees,tree,1.0,2,256,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,extratrees,shap,1.0,2,256,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,xgboost,mi,0.05,2,256,,131,131,7,cat80|cat101|cat79|cat12|cat72|cat100|cat10
New Dataset,xgboost,rfe,0.05,2,256,,131,131,7,cat80|cat57|cont9|cont1|cat79|cat12|cont7
New Dataset,xgboost,mi,0.1,2,256,,131,131,13,cat80|cat101|cat79|cat12|cat72|cat100|cat10|cont14|cat81|cat1|cat87|cat2|cat9
New Dataset,xgboost,rfe,0.1,2,256,,131,131,13,cat80|cat57|cont9|cont1|cat79|cat12|cont7|cat115|cont13|cat116|cat72|cat103|cat104
New Dataset,xgboost,mi,0.15,2,256,,131,131,20,cat80|cat101|cat79|cat12|cat72|cat100|cat10|cont14|cat81|cat1|cat87|cat2|cat9|id|cat16|cat5|cat7|cat89|cat114|cat103
New Dataset,xgboost,rfe,0.15,2,256,,131,131,20,cat80|cat57|cont9|cont1|cat79|cat12|cont7|cat115|cont13|cat116|cat72|cat103|cat104|cont3|cont12|cat53|cat98|cat105|cat106|cat81
New Dataset,xgboost,mi,0.25,2,256,,131,131,33,cat80|cat101|cat79|cat12|cat72|cat100|cat10|cont14|cat81|cat1|cat87|cat2|cat9|id|cat16|cat5|cat7|cat89|cat114|cat103|cat111|cat13|cat57|cat3|cat113|cat112|cat90|cat4|cat86|cat107|cat91|cat36|cat50
New Dataset,xgboost,rfe,0.25,2,256,,131,131,33,cat80|cat57|cont9|cont1|cat79|cat12|cont7|cat115|cont13|cat116|cat72|cat103|cat104|cont3|cont12|cat53|cat98|cat105|cat106|cat81|cat2|cat52|cat10|cat111|cat50|cat6|cat1|cat49|cat87|cat7|cat61|cont2|cat16
New Dataset,xgboost,mi,0.5,2,256,,131,131,66,cat80|cat101|cat79|cat12|cat72|cat100|cat10|cont14|cat81|cat1|cat87|cat2|cat9|id|cat16|cat5|cat7|cat89|cat114|cat103|cat111|cat13|cat57|cat3|cat113|cat112|cat90|cat4|cat86|cat107|cat91|cat36|cat50|cat98|cont13|cat6|cat25|cat102|cont6|cat11|cat73|cont2|cat52|cont11|cat40|cat23|cat95|cat82|cat94|cat99|cat41|cont5|cat29|cat28|cat53|cat49|cat26|cat27|cat51|cont10|cat92|cat19|cat115|cat97|cat30|cat39
New Dataset,xgboost,rfe,0.5,2,256,,131,131,66,cat80|cat57|cont9|cont1|cat79|cat12|cont7|cat115|cont13|cat116|cat72|cat103|cat104|cont3|cont12|cat53|cat98|cat105|cat106|cat81|cat2|cat52|cat10|cat111|cat50|cat6|cat1|cat49|cat87|cat7|cat61|cont2|cat16|cat19|cat3|cont11|cat107|cat56|cat51|cat40|cat71|cat82|cat4|cat28|cat90|cat43|cat11|cat101|cat78|cat114|cat44|cont14|cat112|cat8|cat76|cat23|cat85|cat14|cat38|cat59|cont8|cat66|cat65|cat67|cat46|cat37
New Dataset,xgboost,mi,1.0,2,256,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
