dataset,model,strategy,k_pct,fold,repeat_seed,n_features_total,n_features_selected,n_features_after_fi_stage,n_features_after_shap_stage,selected_features_fi_stage,selected_features_shap_stage,selected_features
Allstate,xgboost,custom_shap_rfe,0.5,1,42,131,66,131,66,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat2|cat4|cat5|cat6|cat11|cat12|cat13|cat23|cat25|cat26|cat27|cat32|cat36|cat37|cat38|cat40|cat42|cat44|cat49|cat50|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat77|cat79|cat80|cat81|cat82|cat83|cat84|cat86|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat102|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont7|cont8|cont10|cont11|cont12|cont14,cat1|cat2|cat4|cat5|cat6|cat11|cat12|cat13|cat23|cat25|cat26|cat27|cat32|cat36|cat37|cat38|cat40|cat42|cat44|cat49|cat50|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat77|cat79|cat80|cat81|cat82|cat83|cat84|cat86|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat102|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont7|cont8|cont10|cont11|cont12|cont14
Allstate,xgboost,custom_shap_rfe,0.05,2,42,131,7,131,7,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat79|cat80|cat81|cat100|cat101|cat103|cat111,cat79|cat80|cat81|cat100|cat101|cat103|cat111
Allstate,xgboost,custom_shap_rfe,0.1,2,42,131,13,131,13,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat12|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat111|cat112|cat113,cat12|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat111|cat112|cat113
Allstate,xgboost,custom_shap_rfe,0.15,2,42,131,20,131,20,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont7,cat1|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont7
Allstate,xgboost,custom_shap_rfe,0.25,2,42,131,33,131,33,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat2|cat6|cat12|cat25|cat26|cat27|cat36|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat76|cat79|cat80|cat81|cat82|cat87|cat91|cat100|cat101|cat103|cat108|cat109|cat111|cat112|cat113|cat114|cat116|cont2,cat1|cat2|cat6|cat12|cat25|cat26|cat27|cat36|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat76|cat79|cat80|cat81|cat82|cat87|cat91|cat100|cat101|cat103|cat108|cat109|cat111|cat112|cat113|cat114|cat116|cont2
Allstate,xgboost,custom_shap_rfe,0.5,2,42,131,66,131,66,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat2|cat4|cat5|cat6|cat9|cat10|cat12|cat13|cat23|cat25|cat26|cat27|cat28|cat32|cat36|cat37|cat38|cat41|cat42|cat44|cat49|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat77|cat79|cat80|cat81|cat82|cat83|cat84|cat86|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat102|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont7|cont8|cont11|cont12|cont14,cat1|cat2|cat4|cat5|cat6|cat9|cat10|cat12|cat13|cat23|cat25|cat26|cat27|cat28|cat32|cat36|cat37|cat38|cat41|cat42|cat44|cat49|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat77|cat79|cat80|cat81|cat82|cat83|cat84|cat86|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat102|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont7|cont8|cont11|cont12|cont14
Allstate,xgboost,native_fi,0.05,4,42,131,7,7,7,cat80|cat57|cat79|cat12|cont12|cat72|cat87,cat80|cat57|cat79|cat12|cont12|cat72|cat87,cat80|cat57|cat79|cat12|cont12|cat72|cat87
Allstate,xgboost,native_fi,0.1,4,42,131,13,13,13,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109
Allstate,xgboost,native_fi,0.15,4,42,131,20,20,20,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109|cat108|cat101|cat6|cat94|cat111|cat103|cat113,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109|cat108|cat101|cat6|cat94|cat111|cat103|cat113,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109|cat108|cat101|cat6|cat94|cat111|cat103|cat113
Allstate,xgboost,native_fi,0.25,4,42,131,33,33,33,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109|cat108|cat101|cat6|cat94|cat111|cat103|cat113|cont11|cat44|cat5|cat82|cat76|cat100|cat114|cat38|cat26|cat27|cat2|cat91|cat116,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109|cat108|cat101|cat6|cat94|cat111|cat103|cat113|cont11|cat44|cat5|cat82|cat76|cat100|cat114|cat38|cat26|cat27|cat2|cat91|cat116,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109|cat108|cat101|cat6|cat94|cat111|cat103|cat113|cont11|cat44|cat5|cat82|cat76|cat100|cat114|cat38|cat26|cat27|cat2|cat91|cat116
Allstate,xgboost,native_fi,0.5,4,42,131,66,66,66,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109|cat108|cat101|cat6|cat94|cat111|cat103|cat113|cont11|cat44|cat5|cat82|cat76|cat100|cat114|cat38|cat26|cat27|cat2|cat91|cat116|cat105|cont3|cat75|cat89|cat23|cat37|cat115|cat4|cat36|cat9|cont14|cat25|cat50|cat95|cat112|cat86|cat11|cat67|cont13|cat99|cat32|cat77|cat93|cat90|cat7|cat83|cat52|cat78|cat43|cat85|cat73|cont1|cat42,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109|cat108|cat101|cat6|cat94|cat111|cat103|cat113|cont11|cat44|cat5|cat82|cat76|cat100|cat114|cat38|cat26|cat27|cat2|cat91|cat116|cat105|cont3|cat75|cat89|cat23|cat37|cat115|cat4|cat36|cat9|cont14|cat25|cat50|cat95|cat112|cat86|cat11|cat67|cont13|cat99|cat32|cat77|cat93|cat90|cat7|cat83|cat52|cat78|cat43|cat85|cat73|cont1|cat42,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109|cat108|cat101|cat6|cat94|cat111|cat103|cat113|cont11|cat44|cat5|cat82|cat76|cat100|cat114|cat38|cat26|cat27|cat2|cat91|cat116|cat105|cont3|cat75|cat89|cat23|cat37|cat115|cat4|cat36|cat9|cont14|cat25|cat50|cat95|cat112|cat86|cat11|cat67|cont13|cat99|cat32|cat77|cat93|cat90|cat7|cat83|cat52|cat78|cat43|cat85|cat73|cont1|cat42
Allstate,xgboost,baseline,1.0,4,42,131,131,131,131,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109|cat108|cat101|cat6|cat94|cat111|cat103|cat113|cont11|cat44|cat5|cat82|cat76|cat100|cat114|cat38|cat26|cat27|cat2|cat91|cat116|cat105|cont3|cat75|cat89|cat23|cat37|cat115|cat4|cat36|cat9|cont14|cat25|cat50|cat95|cat112|cat86|cat11|cat67|cont13|cat99|cat32|cat77|cat93|cat90|cat7|cat83|cat52|cat78|cat43|cat85|cat73|cont1|cat42|cat104|cat17|cat10|cont6|cont9|cat3|cont8|cat28|cat49|cat13|cat46|cat39|cont10|cat110|cat102|cat63|cont5|cat84|cat45|cat41|cat92|cat29|cat54|cat40|cat74|cat8|cat65|cat21|cat106|cat51|cat107|cat19|cat58|cat20|id|cat66|cat88|cat18|cat71|cat14|cat97|cat61|cat22|cat16|cat34|cat60|cat30|cat96|cat59|cat70|cont4|cat35|cat98|cat33|cat64|cat69|cat68|cat31|cat15|cat62|cat48|cat55|cat56|cat24|cat47,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109|cat108|cat101|cat6|cat94|cat111|cat103|cat113|cont11|cat44|cat5|cat82|cat76|cat100|cat114|cat38|cat26|cat27|cat2|cat91|cat116|cat105|cont3|cat75|cat89|cat23|cat37|cat115|cat4|cat36|cat9|cont14|cat25|cat50|cat95|cat112|cat86|cat11|cat67|cont13|cat99|cat32|cat77|cat93|cat90|cat7|cat83|cat52|cat78|cat43|cat85|cat73|cont1|cat42|cat104|cat17|cat10|cont6|cont9|cat3|cont8|cat28|cat49|cat13|cat46|cat39|cont10|cat110|cat102|cat63|cont5|cat84|cat45|cat41|cat92|cat29|cat54|cat40|cat74|cat8|cat65|cat21|cat106|cat51|cat107|cat19|cat58|cat20|id|cat66|cat88|cat18|cat71|cat14|cat97|cat61|cat22|cat16|cat34|cat60|cat30|cat96|cat59|cat70|cont4|cat35|cat98|cat33|cat64|cat69|cat68|cat31|cat15|cat62|cat48|cat55|cat56|cat24|cat47,cat80|cat57|cat79|cat12|cont12|cat72|cat87|cat81|cont7|cont2|cat53|cat1|cat109|cat108|cat101|cat6|cat94|cat111|cat103|cat113|cont11|cat44|cat5|cat82|cat76|cat100|cat114|cat38|cat26|cat27|cat2|cat91|cat116|cat105|cont3|cat75|cat89|cat23|cat37|cat115|cat4|cat36|cat9|cont14|cat25|cat50|cat95|cat112|cat86|cat11|cat67|cont13|cat99|cat32|cat77|cat93|cat90|cat7|cat83|cat52|cat78|cat43|cat85|cat73|cont1|cat42|cat104|cat17|cat10|cont6|cont9|cat3|cont8|cat28|cat49|cat13|cat46|cat39|cont10|cat110|cat102|cat63|cont5|cat84|cat45|cat41|cat92|cat29|cat54|cat40|cat74|cat8|cat65|cat21|cat106|cat51|cat107|cat19|cat58|cat20|id|cat66|cat88|cat18|cat71|cat14|cat97|cat61|cat22|cat16|cat34|cat60|cat30|cat96|cat59|cat70|cont4|cat35|cat98|cat33|cat64|cat69|cat68|cat31|cat15|cat62|cat48|cat55|cat56|cat24|cat47
Allstate,xgboost,custom_shap_rfe,0.05,3,42,131,7,131,7,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat79|cat80|cat81|cat100|cat101|cat103|cat111,cat79|cat80|cat81|cat100|cat101|cat103|cat111
Allstate,xgboost,custom_shap_rfe,0.1,3,42,131,13,131,13,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat12|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat111|cat112|cat113,cat12|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat111|cat112|cat113
Allstate,xgboost,custom_shap_rfe,0.15,3,42,131,20,131,20,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont7,cat1|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont7
Allstate,xgboost,custom_shap_rfe,0.25,3,42,131,33,131,33,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat5|cat12|cat25|cat26|cat27|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat76|cat79|cat80|cat81|cat82|cat87|cat91|cat99|cat100|cat101|cat103|cat108|cat109|cat111|cat112|cat113|cat114|cat116|cont2|cont3,cat1|cat5|cat12|cat25|cat26|cat27|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat76|cat79|cat80|cat81|cat82|cat87|cat91|cat99|cat100|cat101|cat103|cat108|cat109|cat111|cat112|cat113|cat114|cat116|cont2|cont3
Allstate,xgboost,custom_shap_rfe,0.5,3,42,131,66,131,66,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat2|cat4|cat5|cat6|cat11|cat12|cat13|cat23|cat25|cat26|cat27|cat32|cat36|cat37|cat38|cat40|cat41|cat42|cat44|cat49|cat50|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat77|cat79|cat80|cat81|cat82|cat83|cat84|cat86|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat102|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont7|cont8|cont11|cont12|cont14,cat1|cat2|cat4|cat5|cat6|cat11|cat12|cat13|cat23|cat25|cat26|cat27|cat32|cat36|cat37|cat38|cat40|cat41|cat42|cat44|cat49|cat50|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat77|cat79|cat80|cat81|cat82|cat83|cat84|cat86|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat102|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont7|cont8|cont11|cont12|cont14
Allstate,xgboost,native_fi,0.05,5,42,131,7,7,7,cat80|cat57|cat79|cat12|cont12|cat87|cont7,cat80|cat57|cat79|cat12|cont12|cat87|cont7,cat80|cat57|cat79|cat12|cont12|cat87|cont7
Allstate,xgboost,native_fi,0.1,5,42,131,13,13,13,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cont2|cat109|cat72|cat53|cat1,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cont2|cat109|cat72|cat53|cat1,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cont2|cat109|cat72|cat53|cat1
Allstate,xgboost,native_fi,0.15,5,42,131,20,20,20,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cont2|cat109|cat72|cat53|cat1|cat101|cat108|cat94|cat6|cat103|cat111|cat89,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cont2|cat109|cat72|cat53|cat1|cat101|cat108|cat94|cat6|cat103|cat111|cat89,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cont2|cat109|cat72|cat53|cat1|cat101|cat108|cat94|cat6|cat103|cat111|cat89
Allstate,xgboost,native_fi,0.25,5,42,131,33,33,33,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cont2|cat109|cat72|cat53|cat1|cat101|cat108|cat94|cat6|cat103|cat111|cat89|cat82|cat76|cat113|cat114|cat27|cat100|cat44|cat38|cat26|cat2|cont11|cat91|cat116,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cont2|cat109|cat72|cat53|cat1|cat101|cat108|cat94|cat6|cat103|cat111|cat89|cat82|cat76|cat113|cat114|cat27|cat100|cat44|cat38|cat26|cat2|cont11|cat91|cat116,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cont2|cat109|cat72|cat53|cat1|cat101|cat108|cat94|cat6|cat103|cat111|cat89|cat82|cat76|cat113|cat114|cat27|cat100|cat44|cat38|cat26|cat2|cont11|cat91|cat116
