dataset,dataset_instance,k_pct,fold,repeat_seed,strategy_a,strategy_b,rmse_a,rmse_b,rmse_abs_diff,rmse_rel_diff,mae_abs_diff,jaccard,n_sym_diff,n_features_a,n_features_b
Allstate,Exp2B-Allstate,0.25,7,42,native_fi,custom_shap_rfe,2007.9033660625275,1998.0299901305343,9.873375931993223,0.004917256526819209,11.210000905414972,0.65,14,33,33
Superconductor,Exp2A-Superconductor,0.15,10,512,native_fi,custom_shap_rfe,10.932843942184892,10.98663624646708,0.0537923042821884,0.00492024806780862,0.03502969092353858,0.7142857142857143,4,12,12
Allstate,Exp2B-Allstate,0.5,1,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2121.952469660348,2111.5117858046306,10.440683855717452,0.004920319378024829,1.5422147547647,0.8591549295774648,10,66,66
Superconductor,Exp2A-Superconductor,0.15,2,256,native_fi,hybrid_fi_custom_shap_rfe,11.2962236277177,11.351961790253666,0.05573816253596675,0.0049342297366706915,0.02422754151595896,0.7142857142857143,4,12,12
Superconductor,Exp2A-Superconductor,0.15,9,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,11.622593525483948,11.565206450559756,0.057387074924191595,0.004937544688142406,0.028107796590953527,0.6,6,12,12
Superconductor,Exp2A-Superconductor,0.15,9,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.877639633591102,10.93149333578666,0.05385370219555874,0.004950862871872847,0.09064381601758775,0.7142857142857143,4,12,12
Superconductor,Exp2A-Superconductor,0.25,9,999,native_fi,custom_shap_rfe,10.467796822704289,10.51971461446019,0.05191779175590128,0.004959763036601302,0.05440287268451005,0.5384615384615384,12,20,20
Superconductor,Exp2A-Superconductor,0.05,10,999,native_fi,hybrid_fi_custom_shap_rfe,14.291115531609712,14.220182520580506,0.07093301102920613,0.004963434161057155,0.0063087021405152655,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.05,10,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,14.29154634021332,14.220182520580506,0.07136381963281302,0.004993428837858551,0.007704973746557542,0.6,2,4,4
Allstate,Exp2B-Allstate,0.5,2,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2088.554649491391,2098.9996316413044,10.444982149913358,0.005001057622531898,1.8866140443706172,0.8082191780821918,14,66,66
Allstate,Exp2B-Allstate,0.25,1,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1874.1004056503457,1864.7201416044,9.38026404594575,0.005005208908586002,0.4162384064318303,0.8333333333333334,6,33,33
Superconductor,Exp2A-Superconductor,0.5,2,256,native_fi,custom_shap_rfe,10.651499136367956,10.598117983203272,0.05338115316468439,0.005011609397068099,0.02745639969108815,0.6326530612244898,18,40,40
Superconductor,Exp2A-Superconductor,0.25,9,999,native_fi,hybrid_fi_custom_shap_rfe,10.467796822704289,10.520297184026452,0.052500361322163513,0.005015416540020346,0.08545711559679603,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.1,4,512,native_fi,custom_shap_rfe,11.25965267650692,11.202974689768425,0.05667798673849589,0.005033724251259861,0.16189237715684435,0.45454545454545453,6,8,8
Superconductor,Exp2A-Superconductor,0.25,7,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.050990695715765,10.101656054888425,0.05066535917266002,0.005040832362351717,0.027231172757224975,0.7391304347826086,6,20,20
Superconductor,Exp2A-Superconductor,0.15,10,999,native_fi,custom_shap_rfe,11.047300928556506,11.103161277900638,0.05586034934413142,0.005056470327492962,0.02602239145187557,0.7142857142857143,4,12,12
Superconductor,Exp2A-Superconductor,0.25,7,256,native_fi,hybrid_fi_custom_shap_rfe,10.71957773922252,10.665336469329668,0.05424126989285227,0.005060019266839734,0.048704242638117456,0.5384615384615384,12,20,20
Superconductor,Exp2A-Superconductor,0.05,7,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,13.1743167448035,13.241064535797337,0.06674779099383699,0.005066508744763944,0.11884632909851867,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.5,9,42,native_fi,hybrid_fi_custom_shap_rfe,10.141445365773206,10.193000453508589,0.05155508773538209,0.005083603557080487,0.000162937538241259,0.6666666666666666,16,40,40
Superconductor,Exp2A-Superconductor,0.15,6,256,native_fi,custom_shap_rfe,10.833348454382078,10.888476956685032,0.05512850230295463,0.005088777725104486,0.042584779992377975,0.6,6,12,12
Allstate,Exp2B-Allstate,0.25,10,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1865.545964365107,1875.0477691617164,9.501804796609349,0.005093310472166821,8.403963427731696,0.8333333333333334,6,33,33
Superconductor,Exp2A-Superconductor,0.15,7,999,native_fi,hybrid_fi_custom_shap_rfe,11.182449300895302,11.240083922253254,0.05763462135795194,0.005154024830082399,0.03660170081238068,0.6,6,12,12
Superconductor,Exp2A-Superconductor,0.5,10,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,9.661163473251571,9.711055332421084,0.049891859169513,0.005164166749444448,0.05071792977190448,0.8181818181818182,8,40,40
Superconductor,Exp2A-Superconductor,0.25,9,512,native_fi,hybrid_fi_custom_shap_rfe,10.23669910069811,10.28962230496397,0.052923204265860946,0.005169948217218943,0.07941258435684606,0.6,10,20,20
Allstate,Exp2B-Allstate,0.25,2,999,native_fi,hybrid_fi_custom_shap_rfe,1879.204568576246,1888.9706692779143,9.766100701668393,0.0051969332477025355,4.0079593266282245,0.7368421052631579,10,33,33
Allstate,Exp2B-Allstate,0.5,6,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1918.2775378858796,1908.3066161826607,9.970921703218892,0.005197851461164361,0.15656146364699453,0.8333333333333334,12,66,66
Superconductor,Exp2A-Superconductor,0.1,6,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.838579787940184,10.894986709192205,0.05640692125202129,0.005204272363689554,0.06859910246166478,0.7777777777777778,2,8,8
Superconductor,Exp2A-Superconductor,0.5,10,999,native_fi,custom_shap_rfe,10.545412966533531,10.490169373540322,0.055243592993209134,0.005238637231991561,0.03275604985578884,0.6666666666666666,16,40,40
Allstate,Exp2B-Allstate,0.15,6,123,native_fi,hybrid_fi_custom_shap_rfe,1931.421506215736,1921.2783734518416,10.1431327638943,0.005251641203772188,32.595293537875705,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.05,2,123,native_fi,hybrid_fi_custom_shap_rfe,12.969257327417148,13.037931738661811,0.06867441124466289,0.005295169145844956,0.011856745272890379,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.5,4,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,9.977792002036438,9.924903551476431,0.05288845056000646,0.005300616664409529,0.018649872012779234,0.7777777777777778,10,40,40
Allstate,Exp2B-Allstate,0.25,2,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1867.660885759358,1877.6128223992228,9.951936639864698,0.0053285565467193555,13.662715282975114,0.8333333333333334,6,33,33
Superconductor,Exp2A-Superconductor,0.5,6,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.2080517988641,10.263023749336242,0.054971950472141984,0.005385155909794559,0.06887477186172397,0.8604651162790697,6,40,40
Superconductor,Exp2A-Superconductor,0.5,9,999,native_fi,custom_shap_rfe,10.07316101875272,10.128034934916304,0.054873916163584724,0.005447536881563651,0.04686844950951485,0.6326530612244898,18,40,40
Superconductor,Exp2A-Superconductor,0.25,10,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.566479206512993,10.508852059460288,0.05762714705270433,0.005453769976397054,0.006467991088407565,0.8181818181818182,4,20,20
Superconductor,Exp2A-Superconductor,0.1,6,123,native_fi,hybrid_fi_custom_shap_rfe,10.83584323600872,10.894986709192205,0.05914347318348412,0.005458132966241495,0.09934159936483322,0.6,4,8,8
Superconductor,Exp2A-Superconductor,0.5,3,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.464371018448478,10.407152441031968,0.05721857741650993,0.005467942346045904,0.039665970623409486,0.8181818181818182,8,40,40
Allstate,Exp2B-Allstate,0.25,8,512,native_fi,hybrid_fi_custom_shap_rfe,2054.205570684672,2065.462862036158,11.257291351486401,0.005480119181905596,5.305505676269604,0.6923076923076923,12,33,33
Superconductor,Exp2A-Superconductor,0.25,6,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.52774898242962,10.585469527943705,0.05772054551408523,0.005482705335244833,0.07363381501248956,0.7391304347826086,6,20,20
Superconductor,Exp2A-Superconductor,0.1,2,42,native_fi,custom_shap_rfe,10.88999753830387,10.949761779506098,0.05976424120222745,0.00548799400477512,0.13027262319574717,0.45454545454545453,6,8,8
Superconductor,Exp2A-Superconductor,0.15,6,999,native_fi,hybrid_fi_custom_shap_rfe,10.566248256566212,10.507979186972696,0.058269069593515965,0.0055146413541159855,0.051256555000655624,0.7142857142857143,4,12,12
Allstate,Exp2B-Allstate,0.25,4,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1936.840391548896,1926.1380581118408,10.702333437055131,0.00552566617453514,5.4877356885263,0.7368421052631579,10,33,33
Superconductor,Exp2A-Superconductor,0.15,6,512,native_fi,custom_shap_rfe,10.307092380670552,10.250052349599908,0.05704003107064359,0.005534056450062857,0.009488044013870933,0.6,6,12,12
Allstate,Exp2B-Allstate,0.1,6,256,native_fi,custom_shap_rfe,2093.633938152093,2105.247428164493,11.613490012400234,0.005547048985387897,37.91861448821123,0.3684210526315789,12,13,13
Allstate,Exp2B-Allstate,0.25,10,42,native_fi,custom_shap_rfe,1978.8796175063928,1967.8292794128156,11.050338093577238,0.00558413861854916,12.64011564779753,0.7368421052631579,10,33,33
Superconductor,Exp2A-Superconductor,0.25,9,256,native_fi,custom_shap_rfe,10.14015425388732,10.083183090979912,0.05697116290740922,0.0056183724114027955,0.10508752314369296,0.48148148148148145,14,20,20
Superconductor,Exp2A-Superconductor,0.5,8,42,native_fi,custom_shap_rfe,10.188223907699504,10.245587680069402,0.057363772369898314,0.005630399654501805,0.09119885380943327,0.6326530612244898,18,40,40
Allstate,Exp2B-Allstate,0.5,7,999,native_fi,custom_shap_rfe,1965.2478258406463,1976.3293780956,11.081552254953749,0.005638755636436616,2.0684383732645983,0.7142857142857143,22,66,66
Superconductor,Exp2A-Superconductor,0.25,8,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.331267738833604,10.272930615112555,0.05833712372104927,0.005646656847520196,0.027300394060021382,0.7391304347826086,6,20,20
Allstate,Exp2B-Allstate,0.25,7,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1971.665201298036,1960.5257884779016,11.13941282013434,0.005649748655502345,6.081469567881641,0.7837837837837838,8,33,33
Superconductor,Exp2A-Superconductor,0.25,10,123,native_fi,custom_shap_rfe,10.630959237591735,10.691410582543746,0.060451344952010544,0.005686349049129152,0.038501044344251945,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.15,1,256,native_fi,hybrid_fi_custom_shap_rfe,10.909831237163932,10.9721581075739,0.06232687040996865,0.00571290875679676,0.10060733969562463,0.7142857142857143,4,12,12
Superconductor,Exp2A-Superconductor,0.5,8,999,native_fi,custom_shap_rfe,9.387021892012626,9.440825605140905,0.053803713128278474,0.005731712756956475,0.032004590684922896,0.6,20,40,40
Superconductor,Exp2A-Superconductor,0.5,7,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.28056039637976,10.339711644445892,0.059151248066131146,0.005753698804878469,0.01553745849408461,0.7777777777777778,10,40,40
Superconductor,Exp2A-Superconductor,0.1,7,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.853470506402935,10.915958337767089,0.06248783136415348,0.005757405553116783,0.004294875897669748,0.6,4,8,8
Superconductor,Exp2A-Superconductor,0.25,9,256,native_fi,hybrid_fi_custom_shap_rfe,10.14015425388732,10.081108930959209,0.05904532292811204,0.005822921570002397,0.07044137969425357,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.1,7,512,native_fi,custom_shap_rfe,11.25621031267381,11.190236935057277,0.06597337761653321,0.005861064761934236,0.15636766894135068,0.45454545454545453,6,8,8
Allstate,Exp2B-Allstate,0.25,2,256,native_fi,custom_shap_rfe,2131.146459976743,2118.589725423827,12.556734552915714,0.005892009201963879,14.277437452706863,0.7368421052631579,10,33,33
Superconductor,Exp2A-Superconductor,0.25,2,256,native_fi,hybrid_fi_custom_shap_rfe,10.964274049675904,10.899642868779,0.06463118089690312,0.005894706809048938,0.09835260970918736,0.6666666666666666,8,20,20
Allstate,Exp2B-Allstate,0.25,10,42,native_fi,hybrid_fi_custom_shap_rfe,1978.8796175063928,1967.1545146035687,11.72510290282412,0.0059251218715361,3.051947348392787,0.7837837837837838,8,33,33
Allstate,Exp2B-Allstate,0.1,4,42,native_fi,custom_shap_rfe,2016.8171076809936,2028.7972783807725,11.98017069977891,0.005940137384868837,36.34583916079919,0.3684210526315789,12,13,13
Superconductor,Exp2A-Superconductor,0.5,7,512,native_fi,custom_shap_rfe,10.342512990432892,10.28056039637976,0.061952594053131804,0.005990091006938029,0.013055551688624156,0.5686274509803921,22,40,40
Superconductor,Exp2A-Superconductor,0.25,1,999,native_fi,hybrid_fi_custom_shap_rfe,10.272076728257844,10.210465371964233,0.0616113562936107,0.005997945490819952,0.08942599995213651,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.5,9,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1898.6523901155356,1910.0570132954344,11.404623179898863,0.006006693610305821,1.5971040879444445,0.7837837837837838,16,66,66
Superconductor,Exp2A-Superconductor,0.5,5,123,native_fi,hybrid_fi_custom_shap_rfe,9.994316780912602,9.93421349683979,0.06010328407281129,0.006013746150972326,0.054582549783269485,0.6666666666666666,16,40,40
Allstate,Exp2B-Allstate,0.25,4,256,native_fi,custom_shap_rfe,1948.6860651620616,1936.840391548896,11.845673613165673,0.006078800390139051,12.119380004934783,0.7368421052631579,10,33,33
Superconductor,Exp2A-Superconductor,0.5,7,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.76799346689089,10.701997420431775,0.06599604645911405,0.006128908478820754,0.04409820197779091,0.8604651162790697,6,40,40
Superconductor,Exp2A-Superconductor,0.5,9,42,native_fi,custom_shap_rfe,10.141445365773206,10.203691465018832,0.062246099245625075,0.006137793677388636,0.010700817238060267,0.6666666666666666,16,40,40
Allstate,Exp2B-Allstate,0.5,7,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1866.0995462789977,1854.6262873662197,11.473258912777965,0.006148256632748045,1.7316766572625966,0.8333333333333334,12,66,66
Superconductor,Exp2A-Superconductor,0.5,5,512,native_fi,hybrid_fi_custom_shap_rfe,9.983326225730073,9.92185053835243,0.06147568737764253,0.006157836174801236,0.032287611307340036,0.7021276595744681,14,40,40
Superconductor,Exp2A-Superconductor,0.05,6,512,native_fi,hybrid_fi_custom_shap_rfe,13.121788863173569,13.04062243632614,0.08116642684742814,0.006185622074382139,0.14646008648159103,0.6,2,4,4
Allstate,Exp2B-Allstate,0.5,3,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1875.6416126854613,1887.414880335108,11.773267649646641,0.006276928156221803,2.997338351215376,0.8333333333333334,12,66,66
Superconductor,Exp2A-Superconductor,0.15,2,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.700600093925535,10.633410299168954,0.06718979475658138,0.006279067918323885,0.024457583886468015,0.8461538461538461,2,12,12
Superconductor,Exp2A-Superconductor,0.25,8,999,native_fi,custom_shap_rfe,9.590883333189751,9.651149187848029,0.06026585465827772,0.006283660489302856,0.03476644032174114,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.5,7,42,native_fi,custom_shap_rfe,2002.1779799872827,1989.5934438719853,12.584536115297396,0.006285423294575106,4.458882560891652,0.7142857142857143,22,66,66
Superconductor,Exp2A-Superconductor,0.1,7,999,native_fi,custom_shap_rfe,11.646646953139022,11.7198728413413,0.07322588820227693,0.006287293544391417,0.07571799380714239,0.6,4,8,8
Allstate,Exp2B-Allstate,0.1,10,999,native_fi,custom_shap_rfe,2007.893784955549,2020.5370776553832,12.643292699834092,0.006296793582691422,23.77218508880219,0.3684210526315789,12,13,13
Superconductor,Exp2A-Superconductor,0.25,8,256,native_fi,custom_shap_rfe,9.904138397724187,9.966527554969383,0.062389157245196,0.006299301841292124,0.057224709513135075,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.5,7,42,native_fi,hybrid_fi_custom_shap_rfe,2002.1779799872827,1989.5418310034852,12.636148983797511,0.006311201656447032,4.010404199747654,0.7142857142857143,22,66,66
Allstate,Exp2B-Allstate,0.1,2,42,native_fi,custom_shap_rfe,2020.3714599389784,2033.139333779046,12.767873840067523,0.006319567511834261,39.34266705249661,0.3684210526315789,12,13,13
Superconductor,Exp2A-Superconductor,0.5,8,256,native_fi,custom_shap_rfe,9.69906415583885,9.637628291582653,0.06143586425619674,0.006334205369619322,0.013403701107567834,0.7021276595744681,14,40,40
Superconductor,Exp2A-Superconductor,0.25,4,999,native_fi,hybrid_fi_custom_shap_rfe,10.263889924894135,10.198772895242248,0.06511702965188704,0.006344283710014424,0.06660878124936964,0.6666666666666666,8,20,20
Superconductor,Exp2A-Superconductor,0.5,3,42,native_fi,hybrid_fi_custom_shap_rfe,10.804747164852037,10.736126688859189,0.06862047599284793,0.006350956199703692,0.03153493057487733,0.7021276595744681,14,40,40
Superconductor,Exp2A-Superconductor,0.15,3,512,native_fi,custom_shap_rfe,10.988154973300556,11.058179531650872,0.0700245583503154,0.006372731229261307,0.05312439950531278,0.4117647058823529,10,12,12
Allstate,Exp2B-Allstate,0.15,2,256,native_fi,hybrid_fi_custom_shap_rfe,2098.7225737801004,2112.131593892973,13.40902011287244,0.006389134171612245,39.379956259520895,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.1,9,256,native_fi,custom_shap_rfe,10.932692535376836,11.002678405631414,0.06998587025457859,0.006401521860064481,0.025269514943334848,0.6,4,8,8
Superconductor,Exp2A-Superconductor,0.25,1,42,native_fi,hybrid_fi_custom_shap_rfe,9.957769848364531,10.021659781141036,0.06388993277650457,0.00641608851674734,0.013839755874581527,0.5384615384615384,12,20,20
Superconductor,Exp2A-Superconductor,0.5,8,999,native_fi,hybrid_fi_custom_shap_rfe,9.387021892012626,9.447463152164644,0.06044126015201812,0.0064388110358459165,0.035286857576273256,0.7021276595744681,14,40,40
Superconductor,Exp2A-Superconductor,0.5,6,123,native_fi,hybrid_fi_custom_shap_rfe,10.09663565067812,10.031621150732454,0.06501449994566677,0.006439224133169568,0.0557766435036422,0.7021276595744681,14,40,40
Allstate,Exp2B-Allstate,0.05,6,999,native_fi,hybrid_fi_custom_shap_rfe,2189.6986564099234,2175.5969241475445,14.101732262378846,0.006440033299147682,45.70891307665511,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.15,7,999,native_fi,custom_shap_rfe,2008.9162500131893,1995.9543438678188,12.961906145370449,0.006452188410186512,45.70054405841188,0.6,10,20,20
Allstate,Exp2B-Allstate,0.25,9,999,native_fi,custom_shap_rfe,1893.1731655407984,1880.951766199258,12.221399341540518,0.00645551054916278,15.465551124610329,0.65,14,33,33
Allstate,Exp2B-Allstate,0.25,8,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1838.4716392408864,1850.460756433276,11.989117192389585,0.006521241305272432,14.129983644704225,0.8333333333333334,6,33,33
Superconductor,Exp2A-Superconductor,0.15,4,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.817857804826478,10.88844648958224,0.07058868475576219,0.006525199908272824,0.008284259117894877,0.8461538461538461,2,12,12
Allstate,Exp2B-Allstate,0.25,4,999,native_fi,custom_shap_rfe,2059.797332410399,2046.301778608995,13.495553801404185,0.006551884299030298,15.592024393008842,0.6923076923076923,12,33,33
Superconductor,Exp2A-Superconductor,0.5,1,256,native_fi,hybrid_fi_custom_shap_rfe,10.29404932819633,10.361547694676652,0.06749836648032215,0.006557027689330965,0.04745250770844933,0.7391304347826086,12,40,40
